Enlem,Boylam,Mahalle,Adres,Ortalama_Duraklama_Saniye,Toplam_Duraklama_Saniye,Kayit_Sayisi,Farkli_Arac_Sayisi,Yakit_Kaybi_Litre,Maliyet_Kaybi_TL,Verimsizlik_Skoru
40.200304,28.9535075,Üçevler Mh.,"Çocuk Parkı, Ünay Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200382000000005,28.960767500000003,Kültür Mh.,"B / 5 - D0562 Güzel Sokak 1 Otobüs Durağı, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200365,28.9517865,Üçevler Mh.,"Yiğitler Sitesi, Demet Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.5,34,4,1,0.024,1.08,0.0
40.200386,28.950684,Üçevler Mh.,"Barış Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.200387500000005,28.9489355,Üçevler Mh.,"B / 5 - D2397 Dumlupınar Cadde 6 Otobüs Durağı, 1. Dumlupınar Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.2003955,28.945679,Üçevler Mh.,"Ahıska Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.200405,28.944611,Üçevler Mh.,"Çocuk Parkı, Park İçi Yolu, Üçevler Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.20039500000001,28.940415,Üçevler Mh.,"81. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,24,3,1,0.017,0.76,0.0
40.200403,28.917479999999998,Alaaddinbey Mh.,"Alaaddinbey Köy Yolu Cd., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",7.0,28,4,1,0.02,0.9,0.0
40.2003615,28.8768955,Ürünlü Mh.,"Üstün Sk., Ürünlü Mh., Nilüfer, Bursa, Türkiye",7.5,15,2,1,0.01,0.45,0.0
40.200359,28.876317,Ürünlü Mh.,"Kuzenler Yapı İnşaat Ve Yapı Malzemeleri, Ürünlü Cd., Ürünlü Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200362999999996,28.874737000000003,Ürünlü Mh.,"Ülker Sk., Ürünlü Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200376500000004,28.850067,30 Ağustos Zafer Mh.,"69. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200443,28.850016,30 Ağustos Zafer Mh.,"69. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.200386,28.849051,30 Ağustos Zafer Mh.,"Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.2003915,28.8490065,30 Ağustos Zafer Mh.,"Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.200399000000004,28.848712333333335,30 Ağustos Zafer Mh.,"Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",6.666666666666667,20,3,1,0.014,0.63,0.0
40.200477500000005,28.912397,Alaaddinbey Mh.,"Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",6.5,13,2,1,0.009,0.4,0.0
40.200462,28.8500595,30 Ağustos Zafer Mh.,"69. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200493,28.849564,30 Ağustos Zafer Mh.,"Feyizoğlu 2 Değer Park Sitesi, Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.2004965,28.839818,30 Ağustos Zafer Mh.,"84. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",6.0,12,2,1,0.008,0.36,0.0
40.200512,28.839727,30 Ağustos Zafer Mh.,"84. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.2004676,28.808756,Balkan Mh.,"Öncü Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",15.8,79,5,1,0.055,2.48,0.0
40.20048785714285,28.808679785714283,Balkan Mh.,"Öncü Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",12.285714285714286,172,14,1,0.12,5.4,0.0
40.200371000000004,28.993907,Odunluk Mh.,"708. Sk., Odunluk Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.200413,28.987899,Çamlıca Mh.,"Bereket Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.666666666666667,23,3,1,0.016,0.72,0.0
40.20039866666667,28.986298333333334,Çamlıca Mh.,"İnkılap Cd., Çamlıca Mh., Nilüfer, Bursa, Türkiye",4.666666666666667,14,3,1,0.01,0.45,0.0
40.200401,28.980328,Çamlıca Mh.,"Kutlukent Sitesi, Özgün Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200357499999996,28.966911500000002,Kültür Mh.,"Martı Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200359,28.965332,Kültür Mh.,"Yangın Hidrantı, Derya Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200428,28.964136500000002,Kültür Mh.,"Yeşil Alan, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200387500000005,28.963511500000003,Kültür Mh.,"Yeşil Alan, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200392,28.960981500000003,Kültür Mh.,"B / 5 - D0562 Güzel Sokak 1 Otobüs Durağı, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.5,15,2,1,0.01,0.45,0.0
40.20058066666667,28.849471333333337,30 Ağustos Zafer Mh.,"Feyizoğlu 2 Değer Park Sitesi, Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",6.666666666666667,20,3,1,0.014,0.63,0.0
40.200618666666664,28.836473666666667,30 Ağustos Zafer Mh.,"85. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",5.0,15,3,1,0.01,0.45,0.0
40.200626,28.834957,30 Ağustos Zafer Mh.,"Nest Kayapa Sitesi, 86. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200607000000005,28.8349275,30 Ağustos Zafer Mh.,"Nest Kayapa Sitesi, 86. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200468,28.988440500000003,Çamlıca Mh.,"Çiğdem 1 Sitesi, Aday Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200452999999996,28.9847,Çamlıca Mh.,"Palalar Sitesi 1, Ahmet Taner Kışlalı Cd., Çamlıca Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200489,28.982586,Çamlıca Mh.,"Özlem Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200458499999996,28.9788675,Çamlıca Mh.,"Erdek Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.200504,28.978267,Çamlıca Mh.,"Lale Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.200464499999995,28.963316,Kültür Mh.,"Yeşil Alan, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200489,28.962429,Kültür Mh.,"Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200546,28.954885,Üçevler Mh.,"Üçevler Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.200527,28.949678,Üçevler Mh.,"Üçevler Merkez Cami, Ayhan Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.200512,28.946287,Üçevler Mh.,"Ahıska Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200474,28.944704,Üçevler Mh.,"Ahıska Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200604999999996,28.974488,Konak Mh.,"Saklıkent Sitesi, Eğitimciler Cd., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.20058533333333,28.968466666666668,Kültür Mh.,"Ağaçlık Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.333333333333334,25,3,1,0.017,0.76,0.0
40.200573000000006,28.964782,Kültür Mh.,"Özkır Sitesi, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.200604999999996,28.9635095,Kültür Mh.,"Yeşil Alan, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.2005575,28.961425499999997,Kültür Mh.,"Öner Sitesi, Güzel Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200603,28.958643,Kültür Mh.,"1. Akın Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.20060566666667,28.955400666666666,Üçevler Mh.,"Özel Kaplan Okulları, Üçevler Mh., Nilüfer, Bursa, Türkiye",5.666666666666667,17,3,1,0.012,0.54,0.0
40.200607,28.9548095,Üçevler Mh.,"Üçevler Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.20055,28.953067,Üçevler Mh.,"Ünay Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200599499999996,28.9527395,Üçevler Mh.,"Mimoza Evleri, Ünay Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.200586,28.949509,Üçevler Mh.,"Üçevler Merkez Cami, Ayhan Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200567500000005,28.949284499999997,Üçevler Mh.,"Umumi Tuvalet, Çocuk Parkı, Esen Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200642,28.94676,Üçevler Mh.,"Ahıska Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",612.0,1836,3,1,1.285,57.82,0.0
40.200578500000006,28.94631,Üçevler Mh.,"Ahıska Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",6.0,12,2,1,0.008,0.36,0.0
40.2006245,28.943433,Üçevler Mh.,"Bursa Mobilyacılar Sanayi Çarşısı, 33. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200609,28.917336499999998,Alaaddinbey Mh.,"Alaaddinbey Köy Yolu Cd., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.17872766666667,28.943982666666667,Demirci Mh.,"Düz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.178707,28.941294,Demirci Mh.,"Bozyer Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.1786955,28.9399085,Demirci Mh.,"Düz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.178705,28.919561,Çalı Mh.,"Çalı Organize Sanayi Sitesi, Sarıyerler Cd., Çalı Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.178675166666665,28.90698516666667,Yaylacık Mh.,"46. Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",8.0,48,6,1,0.034,1.53,0.0
40.178693,28.896921333333335,Yaylacık Mh.,"Mihrak, 42. Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",10.666666666666666,32,3,1,0.022,0.99,0.0
40.1787225,28.833173000000002,Kayapa Mh.,"Kayapa Organize Sanayi Bölgesi (OSB), Dübekli Sk., Kayapa Mh., Nilüfer, Bursa, Türkiye",8.0,32,4,1,0.022,0.99,0.0
40.17866733333333,28.75158433333333,Akçalar Mh.,"Balıkçı Yolu Cd., Akçalar Mh., Nilüfer, Bursa, Türkiye",8.666666666666666,26,3,1,0.018,0.81,0.0
40.178684000000004,28.751371499999998,Akçalar Mh.,"Balıkçı Yolu Cd., Akçalar Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.17867175,28.7466025,Akçalar Mh.,"Çocuk Parkı, Pazaryeri Sk., Akçalar Mh., Nilüfer, Bursa, Türkiye",6.75,27,4,1,0.019,0.86,0.0
40.200588,28.986305,Çamlıca Mh.,"İnkılap Cd., Çamlıca Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200634,28.983165,Çamlıca Mh.,"Palalar Sitesi, Gül Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200579833333336,28.98160233333333,Çamlıca Mh.,"Özgün Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.833333333333333,47,6,1,0.033,1.48,0.0
40.200634,28.981289,Çamlıca Mh.,"Kutlukent Sitesi 2, Özgün Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",6.333333333333333,19,3,1,0.013,0.58,0.0
40.200592,28.9809862,Çamlıca Mh.,"Özgün Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.2,36,5,1,0.025,1.12,0.0
40.200619,28.9749625,Çamlıca Mh.,"Çamlıca Parkı, Eğitimciler Cd., Çamlıca Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.20067866666667,28.874144333333334,Ürünlü Mh.,"Ülker Sk., Ürünlü Mh., Nilüfer, Bursa, Türkiye",9.0,27,3,1,0.019,0.86,0.0
40.200716,28.85149,30 Ağustos Zafer Mh.,"Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200700499999996,28.851016,30 Ağustos Zafer Mh.,"Bulvar Lavinia Evleri Sitesi, Bozyaka Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.200722,28.848576,30 Ağustos Zafer Mh.,"75. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200685500000006,28.848529,30 Ağustos Zafer Mh.,"75. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.20069633333333,28.842816,30 Ağustos Zafer Mh.,"Çamlık Blv., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.200672,28.834919,30 Ağustos Zafer Mh.,"Nest Kayapa Sitesi, 86. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.200700999999995,28.8275985,30 Ağustos Zafer Mh.,"İbni Sina Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200741,28.816765,Balkan Mh.,"641. Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.2006705,28.8167145,Balkan Mh.,"Cengizler İş Merkezi, 641. Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",6.0,12,2,1,0.008,0.36,0.0
40.2006685,28.816577,Balkan Mh.,"Cengizler İş Merkezi, 641. Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.17868416666666,28.972189999999998,Gümüştepe Mh.,"Gözde Sk., Gümüştepe Mh., Nilüfer, Bursa, Türkiye",3.3333333333333335,20,6,1,0.014,0.63,0.0
40.178708,28.970171999999998,Gümüştepe Mh.,"Karşıyaka Sk., Gümüştepe Mh., Nilüfer, Bursa, Türkiye",3.5,14,4,1,0.01,0.45,0.0
40.1786745,28.9459045,Demirci Mh.,"Ela Villaları, Düz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.17872800000001,28.945695,Demirci Mh.,"Düz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.178707,28.944245000000002,Demirci Mh.,"Düz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200844,28.8318,30 Ağustos Zafer Mh.,"88. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.200762,28.8302945,30 Ağustos Zafer Mh.,"Mimar Sinan Cd., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200653,28.984758,Çamlıca Mh.,"Ahmet Taner Kışlalı Cd., Çamlıca Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200684,28.984135,Çamlıca Mh.,"Güldüren Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200672,28.983168,Çamlıca Mh.,"Palalar Sitesi, Örnek Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.200719,28.977876666666663,Çamlıca Mh.,"Afet Ve Acil Durum Toplanma Alanı, Erdek Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.200739,28.977645000000003,Çamlıca Mh.,"Begonya Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",8.0,32,4,1,0.022,0.99,0.0
40.200665,28.974401999999998,Konak Mh.,"Kağan Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200716,28.9671115,Kültür Mh.,"Yeşil Alan, Güldiken Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.2007045,28.9660625,Kültür Mh.,"Derya Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200748,28.965151,Kültür Mh.,"Onurlu Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.200730666666665,28.959298666666665,Kültür Mh.,"Berrak Sitesi, Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",6.0,18,3,1,0.013,0.58,0.0
40.2007445,28.9387045,Üçevler Mh.,"Acil Toplanma Alanı, 80. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2007275,28.937915750000002,Üçevler Mh.,"70. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,28,4,1,0.02,0.9,0.0
40.200700999999995,28.9364985,Alaaddinbey Mh.,"Acem Sk., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.20069899999999,28.933254666666667,Alaaddinbey Mh.,"450. Sk., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",9.0,27,3,1,0.019,0.86,0.0
40.200838,28.968833,Kültür Mh.,"Ak Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2008285,28.968573499999998,Kültür Mh.,"Ak Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.20076,28.968527,Kültür Mh.,"Ağaçlık Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",14.0,14,1,1,0.01,0.45,0.0
40.200821000000005,28.968398999999998,Kültür Mh.,"Ak Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.5,17,2,1,0.012,0.54,0.0
40.200779,28.960827000000002,Kültür Mh.,"Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.200806,28.9601995,Kültür Mh.,"Gümüşkent Sitesi, Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.2007865,28.959824,Kültür Mh.,"Yeşil Alan, Berrak Sitesi, Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.5,15,2,1,0.01,0.45,0.0
40.200756,28.959278,Kültür Mh.,"Berrak Sitesi, Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",14.0,14,1,1,0.01,0.45,0.0
40.20080566666667,28.951309,Üçevler Mh.,"1. Bayındır Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,22,3,1,0.015,0.68,0.0
40.200783,28.945558499999997,Üçevler Mh.,"Ahıska Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200806,28.943705,Üçevler Mh.,"Acil Durum Toplanma Alanı, Bursa Mobilyacılar Sanayi Çarşısı, 33. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200798,28.938841500000002,Üçevler Mh.,"Acil Toplanma Alanı, 80. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200781,28.9384975,Üçevler Mh.,"Acil Toplanma Alanı, 80. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,32,4,1,0.022,0.99,0.0
40.20083466666667,28.937269,Alaaddinbey Mh.,"Acem Sk., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",9.333333333333334,28,3,1,0.02,0.9,0.0
40.200777,28.88412,Ürünlü Mh.,"51. Sk., Ürünlü Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200827,28.839608,30 Ağustos Zafer Mh.,"84. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",6.6,33,5,1,0.023,1.03,0.0
40.200893,28.875349,Ürünlü Mh.,"Üstad Sk., Ürünlü Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.200901,28.848474500000002,30 Ağustos Zafer Mh.,"Derman Sitesi, A Prime Kayapa Sitesi, 75. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200871,28.846882,30 Ağustos Zafer Mh.,"76. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200858999999994,28.841222000000002,30 Ağustos Zafer Mh.,"83. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200886,28.839655,30 Ağustos Zafer Mh.,"84. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.20086666666666,28.831774666666664,30 Ağustos Zafer Mh.,"88. Sk., 30 Ağustos Zafer Mh., Nilüfer, Bursa, Türkiye",5.0,15,3,1,0.01,0.45,0.0
40.20087925,28.8075955,Balkan Mh.,"Kemerli Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",3.5,14,4,1,0.01,0.45,0.0
40.20088041666667,28.807497166666664,Balkan Mh.,"Kemerli Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",3.5,42,12,1,0.029,1.31,0.0
40.200897733333335,28.802460133333334,Kızılcıklı Mh.,"Acil Toplanma Alanı, Kızılcıklı Mh., Nilüfer, Bursa, Türkiye",19.8,297,15,1,0.208,9.36,0.0
40.20089016666667,28.8024345,Kızılcıklı Mh.,"Acil Toplanma Alanı, Kızılcıklı Mh., Nilüfer, Bursa, Türkiye",13.5,81,6,1,0.057,2.56,0.0
40.200825,28.992742,Odunluk Mh.,"Erdoğan Binyücel Cd., Odunluk Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2007905,28.985460500000002,Çamlıca Mh.,"Gülden Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200756,28.977879,Çamlıca Mh.,"Afet Ve Acil Durum Toplanma Alanı, Erdek Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200815500000004,28.977744,Çamlıca Mh.,"Afet Ve Acil Durum Toplanma Alanı, Park İçi Yolu, Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200809500000005,28.969585000000002,Kültür Mh.,"B / 5 - D0567 S Gültekin Caddesi 2 Otobüs Durağı, Gültekin Cd., Kültür Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.200844,28.9690345,Kültür Mh.,"Ak Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.200901,28.979870000000002,Çamlıca Mh.,"Kutlukent Sitesi, Özgüven Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,22,3,1,0.015,0.68,0.0
40.200932,28.979478999999998,Çamlıca Mh.,"Kutlukent Sitesi, Özgüven Sk., Çamlıca Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.200855,28.96908,Kültür Mh.,"Ak Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.200876666666666,28.961397,Kültür Mh.,"Öner Sitesi, Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,22,3,1,0.015,0.68,0.0
40.200863,28.960808,Kültür Mh.,"Ömür Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2008915,28.958495,Kültür Mh.,"Ganşen Sitesi, Berrak Sitesi, 1. Akın Sk., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.20091766666667,28.957828000000003,Kültür Mh.,"Gümüşdere Cd., Kültür Mh., Nilüfer, Bursa, Türkiye",8.0,24,3,1,0.017,0.76,0.0
40.200863,28.955761000000003,Üçevler Mh.,"Özel Kaplan Anadolu Lisesi, Özel Kaplan Okulları, Emiralp Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.20093,28.954184,Üçevler Mh.,"Çoban Yıldızı Erciyes Sitesi, Özkan Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.200924,28.949504,Üçevler Mh.,"Esen Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
